Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
4135,845,45854,1601,80,6,234,5079982,3,1,0,0,0,0,0,0,0,0,0,0,0,0.787404365,1693327.333,2932326.23,5079286,127,5079982,2539991,3591105.428,5079286,696,0,0,0,0,0,0,0,0,0,104,40,0.590553274,0.196851091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4137,845,45874,1601,80,6,234,5722178,3,1,0,0,0,0,0,0,0,0,0,0,0,0.699034528,1907392.667,3302867.914,5721216,105,5722178,2861089,4044830.394,5721216,962,0,0,0,0,0,0,0,0,0,104,40,0.524275896,0.174758632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4139,845,45912,1601,80,6,234,5198894,3,1,0,0,0,0,0,0,0,0,0,0,0,0.769394414,1732964.667,3000883.98,5198087,130,5198894,2599447,3675031.932,5198087,807,0,0,0,0,0,0,0,0,0,104,40,0.57704581,0.192348603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4141,845,45932,1601,80,6,234,5946034,3,1,0,0,0,0,0,0,0,0,0,0,0,0.67271731,1982011.333,3432193.504,5945167,85,5946034,2973017,4203254.839,5945167,867,0,0,0,0,0,0,0,0,0,104,40,0.504537983,0.168179328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4144,845,45970,1601,80,6,234,5390996,3,1,0,0,0,0,0,0,0,0,0,0,0,0.74197792,1796998.667,3111759.484,5390149,110,5390996,2695498,3810811.99,5390149,847,0,0,0,0,0,0,0,0,0,104,40,0.55648344,0.18549448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4145,845,45990,1601,80,6,234,5137816,3,1,0,0,0,0,0,0,0,0,0,0,0,0.778540921,1712605.333,2965634.437,5137025,124,5137816,2568908,3631865.891,5137025,791,0,0,0,0,0,0,0,0,0,104,40,0.583905691,0.19463523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4147,845,46010,1601,80,6,234,5053538,3,1,0,0,0,0,0,0,0,0,0,0,0,0.79152467,1684512.667,2916928.881,5052692,138,5053538,2526769,3572194.564,5052692,846,0,0,0,0,0,0,0,0,0,104,40,0.593643503,0.197881168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
32390,1331,443,1597,49584,6,234,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4969,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
4150,845,46048,1601,80,6,234,7525506,4,4,602,364,602,0,150.5,301,364,0,91,182,128.3634615,1.063051441,1075072.286,1969255.252,5001695,51,2523811,841270.3333,1452258.051,2518192,876,7525370,2508456.667,2499279.125,5002456,3931,0,0,0,0,136,136,0.531525721,0.531525721,0,602,107.3333333,221.137966,48902,0,0,0,1,0,0,0,0,1,120.75,150.5,91,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
64116,1262,54821,1599,53,17,234,1049143,2,2,74,266,37,37,37,0,133,133,133,0,324.0740299,3.812635646,349714.3333,605716.9313,1049136,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,1.906317823,1.906317823,37,133,75.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,94.25,37,133,0,0,0,0,0,0,2,74,2,266,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
12652,1262,49593,1487,443,6,234,265742,5,3,116,2520,116,0,23.2,51.87677708,1448,0,840,751.361431,9919.395504,30.10438696,37963.14286,63554.10885,131262,103,265742,66435.5,74856.04186,131588,336,132036,66018,93048.18134,131813,223,0,0,0,0,172,104,18.81524185,11.28914511,0,1448,292.8888889,557.5940379,310911.1111,0,0,0,1,0,0,0,0,0,329.5,23.2,840,0,0,0,0,0,0,5,116,3,2520,65535,1026,1,32,0,0,0,0,0,0,0,0,BENIGN
4152,845,46068,1601,80,6,234,32918545,203,104,43951,72197,602,0,216.5073892,228.6511756,1069,0,694.2019231,362.6931459,3528.345496,9.326050103,107576.9444,271675.4654,1272532,4,32900000,162949.6287,320913.1803,1272532,874,32900000,319596.3883,417112.7042,1273451,4,0,0,0,0,6504,3336,6.166736713,3.15931339,0,1069,377.1038961,360.7143414,130114.8361,0,0,0,1,0,0,0,0,0,378.3322476,216.5073892,694.2019231,0,0,0,0,0,0,203,43951,104,72197,29200,1174,101,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4154,845,46088,1601,80,6,234,5832525,3,1,0,0,0,0,0,0,0,0,0,0,0,0.685809319,1944175,3366661.649,5831661,99,5832525,2916262.5,4122996.098,5831661,864,0,0,0,0,0,0,0,0,0,104,40,0.514356989,0.17145233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
5559,1262,49595,1099,443,6,234,39995784,46,56,2437,63744,1045,0,52.97826087,205.039453,1418,0,1138.285714,537.3325943,1654.699405,2.550268798,395997.8614,3872620.654,38900000,1,40000000,888795.2,5799736.219,38900000,1,1033690,18794.36364,87036.03767,631893,1,0,0,0,0,1484,1800,1.150121223,1.400147576,0,1418,642.5339806,685.5386578,469963.2513,0,0,0,1,0,0,0,0,1,648.8333333,52.97826087,1138.285714,0,0,0,0,0,0,46,2437,56,63744,65535,383,7,32,1070494,0,1070494,1070494,38900000,0,38900000,38900000,BENIGN
4111,845,45560,1601,80,6,234,49,1,1,0,0,0,0,0,0,0,0,0,0,0,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20408.16327,20408.16327,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
64341,1262,60174,1599,53,17,234,51578,2,2,74,266,37,37,37,0,133,133,133,0,6591.957811,77.55244484,17192.66667,29735.27981,51528,2,48,48,0,48,48,2,2,0,2,2,0,0,0,0,64,64,38.77622242,38.77622242,37,133,75.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,94.25,37,133,0,0,0,0,0,0,2,74,2,266,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
85802,1267,49847,2166,443,6,234,141,2,0,12,0,6,6,6,0,0,0,0,0,85106.38298,14184.39716,141,0,141,141,141,141,0,141,141,0,0,0,0,0,0,0,0,0,40,0,14184.39716,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
4156,845,46126,1601,80,6,234,5331728,3,1,0,0,0,0,0,0,0,0,0,0,0,0.750225818,1777242.667,3077662.322,5331021,167,5331728,2665864,3769101.175,5331021,707,0,0,0,0,0,0,0,0,0,104,40,0.562669363,0.187556454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4158,845,46146,1601,80,6,234,5068168,3,1,0,0,0,0,0,0,0,0,0,0,0,0.78923982,1689389.333,2925508.012,5067475,130,5068168,2534084,3582755.911,5067475,693,0,0,0,0,0,0,0,0,0,104,40,0.591929865,0.197309955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4160,845,46166,1601,80,6,234,5798244,3,1,0,0,0,0,0,0,0,0,0,0,0,0.689864035,1932748,3346885.959,5797399,93,5798244,2899122,4098782.641,5797399,845,0,0,0,0,0,0,0,0,0,104,40,0.517398026,0.172466009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4150,845,46048,1601,80,6,234,72,1,1,0,0,0,0,0,0,0,0,0,0,0,27777.77778,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,237,236,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4162,845,46204,1601,80,6,234,5280266,3,1,0,0,0,0,0,0,0,0,0,0,0,0.757537594,1760088.667,3047787.924,5279371,95,5280266,2640133,3732446.174,5279371,895,0,0,0,0,0,0,0,0,0,104,40,0.568153195,0.189384398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4164,845,46224,1601,80,6,234,5029699,3,1,0,0,0,0,0,0,0,0,0,0,0,0.795276218,1676566.333,2903296.19,5029004,160,5029699,2514849.5,3555551.392,5029004,695,0,0,0,0,0,0,0,0,0,104,40,0.596457164,0.198819055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4166,845,46244,1601,80,6,234,5750812,3,1,0,0,0,0,0,0,0,0,0,0,0,0.69555395,1916937.333,3319460.377,5749920,128,5750812,2875406,4065176.684,5749920,892,0,0,0,0,0,0,0,0,0,104,40,0.521665462,0.173888487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4168,845,46282,1601,80,6,235,5231637,3,1,0,0,0,0,0,0,0,0,0,0,0,0.764579041,1743879,3019724.077,5230756,136,5231637,2615818.5,3698080.077,5230756,881,0,0,0,0,0,0,0,0,0,104,40,0.573434281,0.19114476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
13915,1263,60807,1590,53,17,235,23395,1,1,49,114,49,49,49,0,114,114,114,0,6967.300705,85.48835221,23395,0,23395,23395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.74417611,42.74417611,49,114,70.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,106,49,114,0,0,0,0,0,0,1,49,1,114,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
4170,845,46302,1601,80,6,235,5984113,3,1,0,0,0,0,0,0,0,0,0,0,0,0.668436575,1994704.333,3454272.815,5983355,103,5984113,2992056.5,4230334.908,5983355,758,0,0,0,0,0,0,0,0,0,104,40,0.501327431,0.167109144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
14075,1263,60967,1590,53,17,235,23630,1,1,71,199,71,71,71,0,199,199,199,0,11426.1532,84.63817182,23630,0,23630,23630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.31908591,42.31908591,71,199,113.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,170.5,71,199,0,0,0,0,0,0,1,71,1,199,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
46017,1258,57830,1599,53,17,235,23980,2,2,68,380,34,34,34,0,190,190,190,0,18682.2352,166.8056714,7993.333333,13837.93125,23972,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,83.4028357,83.4028357,34,190,96.4,85.44471897,7300.8,0,0,0,0,0,0,0,0,1,120.5,34,190,0,0,0,0,0,0,2,68,2,380,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
4172,845,46340,1601,80,6,235,5320718,3,1,0,0,0,0,0,0,0,0,0,0,0,0.751778237,1773572.667,3071148.089,5319829,133,5320718,2660359,3761058.543,5319829,889,0,0,0,0,0,0,0,0,0,104,40,0.563833678,0.187944559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4174,845,46360,1601,80,6,235,5058590,3,1,0,0,0,0,0,0,0,0,0,0,0,0.790734177,1686196.667,2919814.481,5057708,122,5058590,2529295,3575715.956,5057708,882,0,0,0,0,0,0,0,0,0,104,40,0.593050633,0.197683544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
21822,1541,80,1593,52876,6,235,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,4200,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
4176,845,46380,1601,80,6,235,5802543,3,1,0,0,0,0,0,0,0,0,0,0,0,0.689352927,1934181,3349493.552,5801843,136,5802543,2901271.5,4102027.554,5801843,700,0,0,0,0,0,0,0,0,0,104,40,0.517014695,0.172338232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4178,845,46418,1601,80,6,235,5270798,3,1,0,0,0,0,0,0,0,0,0,0,0,0.758898368,1756932.667,3042316.369,5269897,159,5270798,2635399,3725742.802,5269897,901,0,0,0,0,0,0,0,0,0,104,40,0.569173776,0.189724592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4180,845,46438,1601,80,6,235,5009142,3,1,0,0,0,0,0,0,0,0,0,0,0,0.79853995,1669714,2891274.325,5008270,126,5009142,2504571,3540765.082,5008270,872,0,0,0,0,0,0,0,0,0,104,40,0.598904962,0.199634987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4182,845,46458,1601,80,6,235,5751545,3,1,0,0,0,0,0,0,0,0,0,0,0,0.695465305,1917181.667,3319863.656,5750630,140,5751545,2875772.5,4065662.466,5750630,915,0,0,0,0,0,0,0,0,0,104,40,0.521598979,0.173866326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4184,845,46496,1601,80,6,235,5248725,3,1,0,0,0,0,0,0,0,0,0,0,0,0.762089841,1749575,3029556.93,5247806,151,5248725,2624362.5,3710109.378,5247806,919,0,0,0,0,0,0,0,0,0,104,40,0.571567381,0.19052246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4186,845,46516,1601,80,6,235,9798806,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185,76.84609737,0.816426001,1399829.429,2390577.48,5002608,90,4796198,1598732.667,2766938.549,4793718,551,9798716,3266238.667,2829518.91,5003187,1218,0,0,0,0,136,136,0.408213001,0.408213001,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4188,845,46536,1601,80,6,235,35205792,203,104,43906,72183,602,0,216.2857143,228.4931854,1068,0,694.0673077,362.5692639,3297.440376,8.720156047,115051.6078,328506.7186,3552634,4,35200000,174270.4851,391709.2126,3552634,692,35200000,341802.6117,517279.2935,3553279,4,0,0,0,0,6504,3336,5.76609667,2.954059378,0,1068,376.9123377,360.6318497,130055.3311,0,0,0,1,0,0,0,0,0,378.1400651,216.2857143,694.0673077,0,0,0,0,0,0,203,43906,104,72183,29200,1176,101,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4189,845,46556,1601,80,6,235,5460241,3,1,0,0,0,0,0,0,0,0,0,0,0,0.732568398,1820080.333,3151858.472,5459533,145,5460241,2730120.5,3859972.175,5459533,708,0,0,0,0,0,0,0,0,0,104,40,0.549426298,0.183142099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4191,845,46576,1601,80,6,235,5197400,3,1,0,0,0,0,0,0,0,0,0,0,0,0.769615577,1732466.667,3000118.409,5196705,130,5197400,2598700,3674133.906,5196705,695,0,0,0,0,0,0,0,0,0,104,40,0.577211683,0.192403894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4152,845,46068,1601,80,6,235,55,1,1,0,0,0,0,0,0,0,0,0,0,0,36363.63636,55,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4193,845,46596,1601,80,6,235,5939147,3,1,0,0,0,0,0,0,0,0,0,0,0,0.673497389,1979715.667,3428207.766,5938269,95,5939147,2969573.5,4198369.439,5938269,878,0,0,0,0,0,0,0,0,0,104,40,0.505123042,0.168374347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4195,845,46634,1601,80,6,235,5412219,3,1,0,0,0,0,0,0,0,0,0,0,0,0.739068393,1804073,3123976.218,5411330,108,5412219,2706109.5,3825759.52,5411330,889,0,0,0,0,0,0,0,0,0,104,40,0.554301295,0.184767098,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4197,845,46654,1601,80,6,235,5141356,3,1,0,0,0,0,0,0,0,0,0,0,0,0.778004869,1713785.333,2967589.927,5140463,126,5141356,2570678,3634224.799,5140463,893,0,0,0,0,0,0,0,0,0,104,40,0.583503652,0.194501217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
26595,1259,33050,3802,443,6,235,4240542,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,39.8533961,1.414913471,848108.4,1871673.123,4196187,18,4240542,1060135.5,2090736.194,4196187,18,0,0,0,0,0,1,0,0,0,160,32,1.179094559,0.235818912,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,0,0,0,0,0,0,5,123,1,46,1174,130,2,32,0,0,0,0,0,0,0,0,BENIGN
4199,845,46674,1601,80,6,235,5893741,3,1,0,0,0,0,0,0,0,0,0,0,0,0.678686084,1964580.333,3401978.742,5892847,124,5893741,2946870.5,4166239.921,5892847,894,0,0,0,0,0,0,0,0,0,104,40,0.509014563,0.169671521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4186,845,46516,1601,80,6,235,68,1,1,0,0,0,0,0,0,0,0,0,0,0,29411.76471,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
9368,1259,39504,1206,443,6,235,4238401,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,39.87352778,1.415628205,847680.2,1867771.334,4188747,18,4238401,1059600.25,2086151.154,4188747,18,0,0,0,0,0,1,0,0,0,160,32,1.179690171,0.235938034,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,0,0,0,0,0,0,5,123,1,46,318,349,2,32,0,0,0,0,0,0,0,0,BENIGN
27079,3961,443,1594,33176,6,235,57,1,1,0,0,0,0,0,0,0,0,0,0,0,35087.7193,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,183,354,0,32,0,0,0,0,0,0,0,0,BENIGN
4201,845,46712,1601,80,6,235,5376047,3,1,0,0,0,0,0,0,0,0,0,0,0,0.744041114,1792015.667,3103105.289,5375173,155,5376047,2688023.5,3800203.267,5375173,874,0,0,0,0,0,0,0,0,0,104,40,0.558030836,0.186010279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4203,845,46732,1601,80,6,235,5117880,3,1,0,0,0,0,0,0,0,0,0,0,0,0.78157362,1705960,2954036.92,5116988,108,5117880,2558940,3617626.175,5116988,892,0,0,0,0,0,0,0,0,0,104,40,0.586180215,0.195393405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
9368,963,443,1594,39504,6,235,215,2,0,0,0,0,0,0,0,0,0,0,0,0,9302.325581,215,0,215,215,215,215,0,215,215,0,0,0,0,0,0,0,0,0,64,0,9302.325581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
4205,845,46752,1601,80,6,235,5863568,3,1,0,0,0,0,0,0,0,0,0,0,0,0.682178496,1954522.667,3384523.71,5862634,157,5863568,2931784,4144847.819,5862634,934,0,0,0,0,0,0,0,0,0,104,40,0.511633872,0.170544624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
9368,963,443,1594,39504,6,235,83,1,1,0,0,0,0,0,0,0,0,0,0,0,24096.38554,83,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,349,318,0,32,0,0,0,0,0,0,0,0,BENIGN
4207,845,46790,1601,80,6,235,5308439,3,1,0,0,0,0,0,0,0,0,0,0,0,0.753517183,1769479.667,3064231.136,5307749,125,5308439,2654219.5,3752657.407,5307749,690,0,0,0,0,0,0,0,0,0,104,40,0.565137887,0.188379296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
4209,845,46810,1601,80,6,235,5014566,3,1,0,0,0,0,0,0,0,0,0,0,0,0.79767621,1671522,2894371.232,5013654,139,5014566,2507283,3544543.861,5013654,912,0,0,0,0,0,0,0,0,0,104,40,0.598257157,0.199419052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
25410,378,443,1594,55524,6,235,11,1,1,0,0,0,0,0,0,0,0,0,0,0,181818.1818,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,90909.09091,90909.09091,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,349,340,0,32,0,0,0,0,0,0,0,0,BENIGN
4211,845,46830,1601,80,6,235,5754175,3,1,0,0,0,0,0,0,0,0,0,0,0,0.695147436,1918058.333,3321577.803,5753486,95,5754175,2877087.5,4067841.769,5753486,689,0,0,0,0,0,0,0,0,0,104,40,0.521360577,0.173786859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack – Brute Force
14011,1263,60903,1590,53,17,235,234609,1,1,42,121,42,42,42,0,121,121,121,0,694.7730053,8.524822151,234609,0,234609,234609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.262411075,4.262411075,42,121,68.33333333,45.61067127,2080.333333,0,0,0,0,0,0,0,0,1,102.5,42,121,0,0,0,0,0,0,1,42,1,121,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
